timestamp,unified_frame,green_index,yellow_index,pose_x,pose_y,ori_y,distance,disp_angle,group
1750547463.44261,10240,621,806,-0.061182533105537,-0.00269281259758525,0.0354197599101273,0.0612417635024976,-3.09760827261102,0
1750547463.49833,10241,622,807,-0.0611807394714966,-0.00240375451466301,0.0356743240831006,0.0612279422979892,-3.10232345183936,0
1750547463.55406,10242,622,808,-0.060892594517675,-0.0023893880189404,0.0400468313080936,0.0609394555456401,-3.10237338838117,0
1750547463.6096,10243,624,809,-0.0611835555572273,-0.00269125603798681,0.0332550080737652,0.0612427165439803,-3.09763439835555,0
1750547463.66584,10244,624,808,-0.0611909744316314,-0.00239822113367771,0.0356106793756967,0.0612379524192195,-3.10242030240836,0
1750547463.72176,10245,623,807,-0.0608733561659585,-0.0026824756354592,0.0354922793963444,0.0609324311548658,-3.09755464587749,0
1750547463.77822,10246,623,806,-0.0608663053831448,-0.00269447781162691,0.0354908082957859,0.0609259168307839,-3.09735274588713,0
1750547463.83377,10247,623,805,-0.0608520094336526,-0.00269494067402087,0.0266620478065279,0.0609116553489547,-3.09733477470057,0
1750547463.88967,10248,622,806,-0.0605629177154296,-0.00238275167941626,0.0133779494511149,0.0606097723784841,-3.10226952507674,0
1750547463.94624,10249,623,806,-0.060549126326807,-0.00238375146354253,0.00445486635925887,0.0605960309754655,-3.1022440911992,0
1750547464.00223,10250,623,801,-0.0599339200003863,-0.00270015790005784,-0.0110950334749825,0.0599947132612362,-3.09657084823956,0
1750547464.05791,10251,622,799,-0.0581314342652126,-0.00298495567744861,-0.00223913293696136,0.0582080201529572,-3.09028931964527,0
1750547464.11413,10252,621,798,-0.0575170494155067,-0.00300533589846463,-0.00225435036303079,0.0575955121283632,-3.08938890957358,0
1750547464.16878,10253,621,798,-0.0556805926621621,-0.00331487600525648,-0.00223664117377271,0.0557791789303128,-3.08212906167103,0
1750547464.22532,10254,619,797,-0.0538841172273233,-0.00361521992383496,-0.00677303502480699,0.0540052581186834,-3.07460055660886,0
1750547464.28097,10255,620,795,-0.0532601069546959,-0.00422915214766173,-0.0111550822717,0.0534277523457025,-3.06235328964843,0
1750547464.33616,10256,618,794,-0.0523433165718038,-0.00455151905883378,-0.0156800249110016,0.052540832839602,-3.05485571210374,0
1750547464.39261,10257,618,794,-0.0514106358513101,-0.00453490944838586,-0.0156319780063348,0.051610259467872,-3.05361081773701,0
1750547464.44999,10258,618,795,-0.0508245048772317,-0.00483292318213358,-0.0156150043689087,0.0510537701105428,-3.04678730359799,0
1750547464.50618,10259,617,793,-0.0502003638513046,-0.00483702529182939,-0.015591246361742,0.0504328597689757,-3.04553480644652,0
1750547464.56132,10260,617,793,-0.0483518842479285,-0.00482852647694421,0.00217408048236033,0.0485923798374151,-3.04206041931711,0
1750547464.61718,10261,614,793,-0.0474664010919048,-0.00514213624453752,0.00885822284787176,0.0477441179390191,-3.03368135600504,0
1750547464.67465,10262,613,793,-0.0447132638294443,-0.00544569557133878,0.0178322832668885,0.0450436628454791,-3.02039803279873,0
1750547464.73102,10263,613,794,-0.0413427992594573,-0.0069764223350044,0.02000217980802,0.0419272884790339,-2.97442175314156,0
1750547464.78882,10264,612,794,-0.0398293127207347,-0.00759400154448742,0.0177596372645096,0.040546800259253,-2.9531902725654,0
1750547464.84434,10265,612,794,-0.037089944944474,-0.0088072806094911,0.0200549242007804,0.0381212828708378,-2.90845321147429,0
1750547464.90056,10266,612,791,-0.0358670625287829,-0.00911081553053283,0.015640133818218,0.0370061229268214,-2.89283760835025,0
1750547464.95591,10267,612,790,-0.0352669462592323,-0.00910530437405366,0.022358156238947,0.0364233999812722,-2.88892786965835,0
1750547465.01054,10268,610,789,-0.0337494473649869,-0.00944005754047628,0.035714527060311,0.0350448267767087,-2.86885289815761,0
1750547465.06453,10269,608,787,-0.0328143077464467,-0.00972245663140692,0.042555002716324,0.0342243328032571,-2.85354564523062,0
1750547465.12134,10270,607,786,-0.031922537786061,-0.00971289637800299,0.051307698766483,0.0333674807972121,-2.84622804076592,0
1750547465.17615,10271,606,784,-0.0306821155589367,-0.00972028129192959,0.0625598225183466,0.0321850288731606,-2.8347896160114,0
1750547465.23165,10272,605,784,-0.0300532801214312,-0.00972062501765436,0.0693079744882192,0.0315862342926639,-2.82876658106461,0
1750547465.28801,10273,605,783,-0.0297734217649804,-0.00972719413499479,0.0647875614092049,0.0313221159779362,-2.82581733893992,0
1750547465.34309,10274,606,784,-0.0285538752873482,-0.0100219202723933,0.0715002283978629,0.0302615710079904,-2.8040425204099,0
1750547465.39842,10275,606,784,-0.0267230717023586,-0.0103420615564052,0.0759686014584217,0.0286545074717028,-2.77233558452591,0
1750547465.45658,10276,606,784,-0.0255028226499364,-0.0106422039001927,0.0779966191999469,0.0276342263681722,-2.74626615109431,0
1750547465.51218,10277,607,785,-0.0227500380277915,-0.0109544447376407,0.0783509059884874,0.0252500314806929,-2.69284352047203,0
1750547465.56723,10278,611,785,-0.0203090689150125,-0.0118552432934256,0.0737514419705825,0.0235160599110701,-2.61321383273159,0
1750547465.62311,10279,611,784,-0.0193980121849642,-0.0118635497610772,0.0716489141026147,0.0227382208992166,-2.59269767191798,0
1750547465.67822,10280,613,785,-0.0172454781517847,-0.0124828814286668,0.0715064692977997,0.0212891720234921,-2.51504847706333,0
1750547465.73299,10281,614,784,-0.0147871400563287,-0.0127879752938387,0.0716777500157116,0.0195497269331648,-2.42856674131538,0
1750547465.78761,10282,616,784,-0.0135764710206999,-0.0131039837129647,0.0673588086392926,0.0188688885344514,-2.3739017567681,0
1750547465.84185,10283,620,784,-0.0120619329472673,-0.0137097408440794,0.0447156722831909,0.0182605372439091,-2.29234268525402,0
1750547468.65788,10335,879,,0.000777706209690726,-0.0170812129738996,0.0134080183175923,0.0170989082577897,-1.52529783144778,1
1750547468.71215,10336,878,,0.000787201916907787,-0.0170634755611713,0.0156646756216277,0.0170816241934036,-1.52469527585908,1
1750547468.76947,10337,875,,0.000777296592376263,-0.017062834678935,0.0134386533389321,0.017080530356906,-1.52527284961882,1
1750547468.87908,10339,878,,0.000782043516980559,-0.016461629279924,0.0157561095630467,0.0164801951023676,-1.52332496399719,1
1750547468.93357,10340,886,,0.00109932595722374,-0.0161735128793817,0.0156856187098786,0.0162108308368126,-1.50292995341726,1
1750547468.98882,10341,887,,0.00107585948850975,-0.0161360195387207,0.0156522236342273,0.0161718459117378,-1.50422045975088,1
1750547469.04431,10342,888,,0.00108585568020447,-0.0161369006681316,0.0156775928287073,0.0161733931421757,-1.50360738935245,1
1750547469.09886,10343,890,,0.00107024843172986,-0.0164399190284593,0.017837145836078,0.0164747190983009,-1.50578747075122,1
1750547469.15441,10344,890,,0.00108112037455036,-0.0161550458704661,0.0179460094757491,0.0161911805728036,-1.50397443245639,1
1750547469.20991,10345,892,,0.000771553915302918,-0.0158560125110836,0.0111790797839146,0.0158747733273851,-1.52217465616747,1
1750547469.26735,10346,893,,0.000459026121911912,-0.0152278444173513,0.0133699211309089,0.0152347612577176,-1.54066158458818,1
1750547469.3224,10347,893,,0.000483525951536973,-0.0152171102039008,0.0156563112502891,0.0152247903205093,-1.53903186486482,1
1750547469.37848,10348,893,,0.000448264584095324,-0.0149309429738808,0.0156854838731146,0.0149376704752325,-1.54078281885436,1
1750547469.43276,10349,892,,-0.000138033652903845,-0.0127964556451818,0.00668804743115738,0.0127972000987888,-1.58158277449585,1
1750547469.48966,10350,893,,-0.000151806594335023,-0.0124934958532167,0.00664815348909056,0.0124944181087567,-1.58294657887102,1
1750547469.54393,10351,893,,-0.000134276790517814,-0.012476861381982,0.00664553830856233,0.0124775839088209,-1.58155797611493,1
1750547469.59913,10352,894,,-0.000139702703157427,-0.0121750637275875,0.0066654253305532,0.0121758652101642,-1.58227031785514,1
1750547469.65383,10353,895,,-0.000448585748634406,-0.0115854494732464,0.00668949239317862,0.0115941307854889,-1.60949674795402,1
1750547469.71028,10354,897,,-0.000153315475900487,-0.010052491844854,0.0112094560310075,0.0100536609215751,-1.58604663412762,1
1750547469.76495,10355,896,,-0.000443987655325336,-0.00882419680984814,0.0111296295563716,0.00883535932359377,-1.62106872775481,1
1750547469.81863,10356,898,,-0.000442476917547313,-0.00793459208815672,0.0111944783917214,0.00794691999632571,-1.62650418114262,1
1750547469.87392,10357,899,,-0.000152130744912569,-0.00639161358077611,0.0201552182438112,0.00639342380337087,-1.59459345165744,1
1750547469.92958,10358,898,,-0.00015519392715866,-0.00640874926495316,0.0200936619898247,0.00641062807344683,-1.59500754111302,1
1750547469.98482,10359,903,,0.000784287183443401,-0.00548495718967101,0.0336205853218275,0.00554074559591372,-1.42877029758659,1
1750547470.03995,10360,902,,0.00106159408930876,-0.00426686989338199,0.0382205349604056,0.00439694902148125,-1.32694808697585,1
1750547470.09433,10361,901,,0.00137066801842796,-0.00395762240164266,0.0381449144392695,0.00418825809743442,-1.23738916721712,1
1750547470.15008,10362,900,,0.00136249009595817,-0.00395943098498774,0.0402730384168121,0.00418729900848567,-1.2393760035015,1
1750547470.20546,10363,903,,0.000788029300828302,-0.00272874535945378,0.0381405108996784,0.00284025375903359,-1.2896571144197,1
1750547470.26217,10364,903,,0.000447325465078217,-0.00212547109260819,0.0336372493994336,0.00217203301936699,-1.3633641346415,1
1750547470.31869,10365,905,,-0.000138706698089221,-0.00182161096903999,0.0223698280814685,0.00182688425211386,-1.64679474361182,1
1750547470.37377,10366,908,,-0.000155076502665198,-0.00180736124369496,0.024590866325551,0.00181400203607644,-1.65638940468489,1
1750547470.42935,10367,908,,-0.000146553518360723,-0.00179764593728227,0.0245952199966214,0.00180360994939908,-1.65214166920474,1
1750547470.48472,10368,908,,-0.000140917370093231,-0.00180689552829538,0.0246406973324768,0.00181238217696154,-1.64862745129329,1
1750547470.54076,10369,908,,-0.000143366742242031,-0.00180300905709607,0.0223669700413495,0.00180869999799623,-1.65014464115753,1
1750547470.59636,10370,907,,-0.0001514255613526,-0.00182896541030864,0.0246005169620446,0.00183522319425632,-1.65340094312097,1
1750547494.30613,10800,135,,-0.0715693576062109,0.0545785281315081,-3.12353124935203,0.090005492505555,2.49007852648615,2
1750547494.36398,10801,136,,-0.0715226309291906,0.0545956406675451,-3.12351380833041,0.0899787236791727,2.48961239453315,2
1750547494.42106,10802,137,,-0.0715512513915809,0.0545712689610922,-3.12124843699294,0.0899866933036495,2.49002066017977,2
1750547494.4782,10803,138,,-0.0715540285297232,0.0545673015079829,-3.12352248478485,0.0899864956129283,2.49007443276384,2
1750547494.53512,10804,138,,-0.0715297190256101,0.0542750513861797,-3.12343302248756,0.0897902105290726,2.49249837033889,2
1750547494.59586,10805,137,,-0.0715575418709438,0.054256757347718,-3.12342713333425,0.0898013224652122,2.49284793701287,2
1750547494.65231,10806,138,,-0.0715593713145549,0.0545755710819528,-3.12357710936664,0.0899957586881495,2.49003736619861,2
1750547494.71155,10807,140,,-0.071841709306629,0.0545681275296744,-3.11686728558256,0.0902159173216844,2.49200082540465,2
1750547494.76952,10808,140,,-0.0715558796005045,0.054562756924675,-3.12354919648335,0.0899852118329622,2.49012706550348,2
1750547494.82884,10809,140,,-0.0715674231431876,0.0545777631503822,-3.12356752241611,0.0900034904092907,2.49007225168816,2
1750547494.88842,10810,140,,-0.0715292663775654,0.0542668732518492,-3.12347697332618,0.089784906755228,2.49256788480967,2
1750547494.94519,10811,140,,-0.0718477238105714,0.0545817154054635,-3.1190839165864,0.0902289259238032,2.4919212223072,2
1750547495.00197,10812,140,,-0.0715625295072629,0.0545722816357793,-3.12355520385175,0.0899962752141036,2.49008771026827,2
1750547495.05751,10813,140,,-0.071545045491002,0.0545746213333354,-3.12124298963249,0.0899837920293788,2.48994921325758,2
1750547495.1133,10814,141,,-0.0715690768529641,0.0545817824782493,-3.12348519875132,0.0900072427090643,2.49004788457471,2
1750547495.17002,10815,142,,-0.0718313120906221,0.0545914196299714,-3.11906864456878,0.0902217296103105,2.49172553594864,2
1750547495.22574,10816,144,,-0.0715335470707549,0.0545881911996797,-3.12353375307688,0.0899828815663107,2.48975180946996,2
1750547495.28548,10817,148,,-0.0715385338785752,0.0545802973909505,-3.12132123402192,0.0899820576158417,2.48985516984994,2
1750547495.34229,10818,148,,-0.0715390587690356,0.0545746439043355,-3.10571077630174,0.0899790458209274,2.4899086609681,2
1750547495.39914,10819,147,,-0.0709249683325807,0.0548843501584853,-3.06768919488231,0.089680784035917,2.48300971409278,2
1750547495.45585,10820,146,,-0.0700242086684786,0.0551870135219181,-2.99754361737678,0.0891571436347924,2.47414181229533,2
1750547495.51165,10821,145,,-0.0691197910118722,0.0551961637120065,-2.95185488578981,0.0884542932708612,2.46773158385926,2
1750547495.56869,10822,144,,-0.0688030559658126,0.05548647685816,-2.92548966446957,0.0883889677752029,2.46292891756106,2
1750547495.62567,10823,147,,-0.0681920243796016,0.0557914357927115,-2.86909206467478,0.0881069605468287,2.45588105121759,2
1750547495.68571,10824,145,,-0.0672557752462782,0.0567024659472251,-2.80674905018784,0.0879687953110312,2.44112569143222,2
1750547495.74361,10825,142,,-0.0666754978700805,0.0570092837095095,-2.77355197447296,0.0877250274738883,2.43418796909689,2
1750547497.44644,10855,824,,-0.0608773225279477,0.072864133274993,-1.85943148784382,0.0949485666879059,2.26680658876178,3
1750547497.50332,10856,824,,-0.0608950364701153,0.0728560902904056,-1.86222074164009,0.094953753791519,2.26700406005232,3
1750547497.56097,10857,824,,-0.0605854902347461,0.0728538959695386,-1.86287719351252,0.0947538483911069,2.26451232432089,3
1750547497.61768,10858,826,,-0.0609001968047407,0.0728642821544961,-1.860934863094,0.0949633486390733,2.26699043242293,3
1750547497.67254,10859,828,,-0.0608649080378451,0.0728745608784025,-1.86157367960687,0.0949486105937066,2.26663583606007,3
1750547497.73015,10860,831,,-0.060879279339809,0.0728638428859307,-1.86156226829684,0.0949495984880405,2.26682436509823,3
1750547497.78558,10861,831,,-0.0608708078973064,0.072843455534736,-1.86151272273647,0.0949285218904826,2.2668935846669,3
1750547497.84443,10862,830,,-0.060871949173682,0.0728694640921529,-1.86157294011658,0.0949492127049029,2.26672716252632,3
1750547497.90044,10863,829,,-0.0608943173115374,0.0728590143396255,-1.86222446413978,0.0949555361807828,2.26697850045429,3
1750547497.9584,10864,829,,-0.0608921598829311,0.0728598202314237,-1.86008965099924,0.0949547710194902,2.26695562430691,3
1750547498.0132,10865,827,,-0.0608601075299253,0.0728617818620374,-1.8594332166299,0.0949357253338552,2.26668331309878,3
1750547498.07186,10866,827,,-0.0608736710738926,0.0728761586807019,-1.86155142114017,0.0949554544724383,2.26669588031594,3
1750547498.12924,10867,825,,-0.0612022223143975,0.0713458776712136,-1.84335968482223,0.0939997142383779,2.27981525599405,3
1750547498.18594,10868,827,,-0.0614810855772504,0.0704241741258438,-1.83428617716698,0.0934852297695436,2.28849875771843,3
1750547498.24245,10869,826,,-0.0617848254126987,0.0688975077059945,-1.81655122420074,0.0925431316704553,2.30182087123385,3
1750547498.29849,10870,827,,-0.0630191727635414,0.0655462554701552,-1.77744252640845,0.0909270462621542,2.33654101597748,3
1750547498.3538,10871,825,,-0.0633099339196544,0.0640230390208849,-1.76183873407094,0.0900394205799924,2.35059423104711,3
1750547498.41227,10872,822,,-0.0636263254291694,0.0609715481449136,-1.72836889867768,0.0881239977010013,2.37749802917396,3
1750547498.46822,10873,819,,-0.0642340018439492,0.0582286018092294,-1.70202772106727,0.0866981952611833,2.40519388171096,3
1750547498.52421,10874,817,,-0.0648425028026189,0.0566992890408823,-1.68163788896433,0.0861357042546769,2.42309379821785,3
1750547498.58221,10875,813,,-0.06606759165313,0.0518410179622485,-1.62156195487103,0.0839786747347617,2.47627166273977,3
1750547498.63791,10876,810,,-0.0678983575892821,0.0460492889289446,-1.55060685793216,0.0820409895977824,2.54564159648526,3
1750547498.69434,10877,808,,-0.0681959945599087,0.0426940015554729,-1.51054931159869,0.0804578861444534,2.58223970066435,3
1750547498.75115,10878,804,,-0.0688203635208631,0.0365890802439445,-1.44147182141704,0.0779423070497759,2.65293848201533,3
1750547498.80807,10879,803,,-0.0694192099824009,0.0302069575347289,-1.37400879197074,0.0757065849057107,2.73116620310651,3
1750547498.86406,10880,802,,-0.0693998391343961,0.0238052635735175,-1.30344370408936,0.0733691232446232,2.8111530504463,3
1750547498.92039,10881,800,,-0.0694114184055128,0.0204449013693193,-1.27200240940577,0.0723597885366338,2.85514640304911,3
1750547498.97792,10882,799,,-0.0690978208956502,0.0140517639454512,-1.20233767281558,0.0705121331581029,2.940967989907,3
1750547499.0337,10883,800,,-0.067926271070002,0.00858851602009436,-1.14552461422601,0.068467079015413,3.01582124884182,3
1750547499.08983,10884,801,,-0.06699117993968,0.00582608096083848,-1.11375428393337,0.067244043669851,3.05484304097403,3
1750547499.14662,10885,804,,-0.0657422510850185,0.000969613474294029,-1.06006734443979,0.0657494009707704,3.12684501166124,3
1750547499.20423,10886,807,,-0.0645486064339087,-0.00360484337384381,-1.00521090969452,0.0646491878395203,-3.08580364627136,3
1750547499.26032,10887,806,,-0.0642255183639294,-0.00542685674518295,-0.987283989436379,0.0644543868425429,-3.05729599848122,3
1750547499.31564,10888,807,,-0.0642431824976107,-0.00725955061255401,-0.973768569913856,0.0646520500256376,-3.0290688765717,3
1750547500.64441,10912,128,,-0.062088411508786,-0.010912821888641,-0.921923055103147,0.0630401501049732,-2.96760712415681,4
1750547500.70004,10913,133,,-0.0620695719790864,-0.0109050468523502,-0.921936276059293,0.0630202492260935,-2.96767688523321,4
1750547500.75655,10914,137,,-0.0620831793175481,-0.0109011873141719,-0.923253546914271,0.0630329837389401,-2.96777454735324,4
1750547500.81189,10915,138,,-0.0621029527402306,-0.0109369974575543,-0.920157645921959,0.0630586604079239,-2.96726944867642,4
1750547500.8672,10916,139,,-0.0620898878527512,-0.01091293967247,-0.921908403499606,0.0630416245496751,-2.96760933797868,4
1750547500.92107,10917,140,,-0.0624076585396521,-0.0103017042593513,-0.907662875279788,0.0632522011873812,-2.97799676667263,4
1750547501.03611,10919,133,,-0.0642356308154189,-0.00879850139773552,-0.789253679179693,0.064835406169012,-3.00546744688368,4
1750547501.09327,10920,134,,-0.0648311144967605,-0.00818465227678244,-0.743558291000972,0.065345710951706,-3.01601126909274,4
1750547501.15042,10921,134,,-0.0654551920437101,-0.0078776893218907,-0.693057496073151,0.0659275371489881,-3.02181634659406,4
1750547501.20786,10922,132,,-0.0660452599884431,-0.00757356542802767,-0.657920073710855,0.0664780810510777,-3.02741900835652,4
1750547501.2656,10923,131,,-0.0669720012475962,-0.00754111188389672,-0.599043646355064,0.0673952321722648,-3.02946399039709,4
1750547501.37954,10925,127,,-0.0691084885630251,-0.00727834260633076,-0.48486649265427,0.0694907005473459,-3.03666183460493,4
1750547501.43752,10926,128,,-0.0703428944968402,-0.00724763652941141,-0.408416237044008,0.0707152815270932,-3.03892198239732,4
1750547501.49432,10927,128,,-0.0712317446341669,-0.0072800537877411,-0.332464469963805,0.0716027976183862,-3.03974390631291,4
1750547501.55077,10928,127,,-0.072141010512064,-0.00729801452295575,-0.297373567865495,0.0725092160602981,-3.04077246411974,4
1750547501.60646,10929,129,,-0.0733995297878101,-0.00756820757554688,-0.221004467686036,0.0737886762245956,-3.03884599261725,4
1750547501.66341,10930,131,,-0.0740083259298147,-0.0075852729775,-0.163098634829238,0.0743960259226048,-3.03945713239381,4
1750547501.7198,10931,131,,-0.0746004344487019,-0.00786410952159078,-0.138222807573981,0.07501379232183,-3.03656415077954,4
1750547501.77806,10932,133,,-0.0749020654657603,-0.00786783872487584,-0.122501641814813,0.0753141573493171,-3.03693477153306,4
1750547501.83385,10933,135,,-0.0757902083413613,-0.00815431313721804,-0.0822342378241667,0.0762276098481827,-3.03441435179439,4
1750547501.89012,10934,136,,-0.0764060365384432,-0.0084495666749903,-0.0488381589302838,0.0768718257654196,-3.03145250527495,4
1750547501.94527,10935,136,,-0.0764196568680816,-0.00877620402443102,-0.0376288440847682,0.0769219455871585,-3.02725133757292,4
1750547501.99963,10936,138,,-0.0767162251260052,-0.00877005001363129,-0.0177297311607657,0.0772158855082651,-3.02776871804715,4
1750547507.88284,11039,807,,-0.0767255110929704,-0.00908762616024628,-0.00222114533440718,0.0772618211130563,-3.02369856663877,5
1750547507.94322,11040,807,632,-0.0767295689612874,-0.00910512688485043,-0.00219077409858136,0.0772679111182267,-3.02347982185021,5
1750547507.99972,11041,807,630,-0.0767240280887209,-0.0087826503413243,-0.00221815084895628,0.0772250699784519,-3.0276180863382,5
1750547508.05964,11042,808,618,-0.0767306957881231,-0.00907449895628043,2.5592626794383E-05,0.0772654269866997,-3.02387517747898,5
1750547508.11841,11043,803,616,-0.0770195506581994,-0.00908783663696777,-0.0043670800996308,0.0775538519889964,-3.02414182333866,5
1750547508.1797,11044,800,616,-0.0767261489013507,-0.00907167982190493,-0.00219113927733248,0.0772605805053482,-3.02390450176395,5
1750547508.23782,11045,792,614,-0.0767503287591178,-0.00877262724191441,-0.00217973642588923,0.0772500611867605,-3.02778571326938,5
1750547508.29604,11046,787,612,-0.0736836606515423,-0.00876237996283258,0.0311269319899662,0.074202837881207,-3.02322961543259,5
1750547508.3549,11047,785,608,-0.0721633876143039,-0.00880506111828316,0.0420153854776759,0.0726985805450765,-3.02017718805679,5
1750547508.41266,11048,784,607,-0.0715457461858724,-0.00875730424525878,0.0420983017111247,0.0720797070952518,-3.01979702818818,5
1750547508.47003,11049,784,608,-0.06817148060427,-0.00878865133610251,0.0287214162925987,0.0687356614872218,-3.0133800771773,5
1750547508.6456,11052,781,618,-0.0553695377867159,-0.00909077045026352,-0.0156460470927351,0.0561108529795613,-2.97886089428352,5
1750547508.7021,11053,774,617,-0.0508247180556263,-0.00881088068584435,-0.0246523544683207,0.051582783793569,-2.96994046213728,5
1750547508.75971,11054,771,624,-0.0480726097346039,-0.00972410716719208,-0.0625025112401486,0.049046244167057,-2.94200615665322,5
1750547508.81812,11055,770,628,-0.0468463684356032,-0.0103307958927188,-0.0806619290311795,0.0479719457535474,-2.92454163070492,5
1750547508.87394,11056,770,629,-0.046846410312343,-0.0103171650297647,-0.0897996945691283,0.0479690530801244,-2.92481931092243,5
1750547521.19547,11280,602,,-0.0819024611704316,0.0271688343485408,1.64479708746665,0.0862911276182697,2.82129315216512,6
1750547521.25267,11281,615,,-0.0818959488290331,0.0271881020346948,1.64478684125792,0.0862910153310099,2.82105745937222,6
1750547521.31175,11282,618,,-0.0819023201262827,0.0271588583626157,1.64695597557372,0.0862878533145234,2.82140237044631,6
1750547521.36907,11283,619,,-0.0818967456257822,0.0271592698344185,1.64697152594228,0.0862826916712317,2.82137750894472,6
1750547521.42525,11284,619,,-0.0819244990076197,0.0271742786129651,1.64694383113013,0.0863137587860969,2.82131367329868,6
1750547521.48385,11285,613,,-0.0818996077194438,0.0271607061092992,1.64478599755821,0.0862858603767413,2.82137215045021,6
1750547521.54034,11286,612,,-0.0819050326241136,0.0271649629857573,1.64277414970378,0.0862923495054729,2.82134511614758,6
1750547521.71252,11289,617,,-0.0809916588648202,0.0302006212278656,1.46659757353345,0.0864391481229681,2.78467701381931,6
1750547521.94034,11293,617,,-0.0785496756538727,0.0341688719690663,1.15867338127075,0.0856595783142028,2.73128503417192,6
1750547522.05479,11295,622,,-0.0770127437000887,0.0353882268381359,1.0335869599147,0.084754287743824,2.71085732937983,6
1750547522.11222,11296,624,,-0.0764192145713907,0.035384547128837,1.02017611842003,0.084213790623752,2.70795426156118,6
1750547522.16838,11297,624,,-0.0758162469419824,0.0357035280539442,1.0064564167192,0.0838024177208894,2.70147696809846,6
1750547522.22604,11298,624,,-0.0757905587137517,0.0353847808992216,1.00398506712353,0.0836438372471551,2.70479373965217,6
1750547522.28216,11299,624,,-0.0758064500790242,0.0356715377540304,1.00764142818705,0.0837799288572198,2.70177259743704,6
1750547522.33914,11300,624,,-0.0758008055249578,0.0353964133690136,1.00396155015892,0.0836580432332872,2.7047195629151,6
1750547523.77329,11326,941,,-0.0758221864916202,0.0357152901684962,1.00577835773681,0.0838128028178864,2.70138019645329,7
1750547523.82471,11327,944,,-0.0758301251752947,0.0356952034913461,1.00644077397372,0.0838114278388662,2.70163737571636,7
1750547523.87643,11328,946,,-0.0758102224429482,0.0356833534070969,1.00578866370705,0.083788373520585,2.70166417006995,7
1750547523.926,11329,946,,-0.0758080314083522,0.0353816778848582,1.00395636726013,0.0836583573587097,2.70491570405795,7
1750547523.97545,11330,947,,-0.0761207825591534,0.0356963442953729,1.00830611662707,0.0840749816144596,2.70309748388367,7
1750547524.0258,11331,947,,-0.0764345234757947,0.0350767040975261,0.997949589129492,0.0840988201422423,2.71135244211426,7
1750547524.07716,11332,947,,-0.0782591990283111,0.0320215886943664,0.956010039131527,0.0845569889190952,2.75320320540286,7
1750547524.12825,11333,948,,-0.0794497437853803,0.0299010595337985,0.923102074041612,0.0848901357567906,2.78163731052876,7
1750547524.1781,11334,949,,-0.0819098502662766,0.0259214280705115,0.865061752026746,0.0859135845129194,2.83510154828807,7
1750547524.22896,11335,951,,-0.0837260016348566,0.0241217899332139,0.839188859793372,0.0871315333237176,2.86108510008033,7
1750547524.27924,11336,950,,-0.0883336539506784,0.0192458402513892,0.765440871818125,0.0904059554855774,2.92706857679527,7
1750547524.32951,11337,952,,-0.0910639791053203,0.0168068344634742,0.716323595352012,0.0926019328911488,2.95908565416901,7
