sec,nanosec,frame_num,pusher_name,color_r,color_g,color_b,color_a,loc_x,loc_y,loc_z,nearest_x,nearest_y,nearest_z,kappa,object_index,local_contour_index
1750547462,487437310,10223,yellow,0.0,1.0,1.0,1.0,-0.0610634612812157,-0.6145482243988123,0.010000000000000009,-0.03546548255746102,-0.6187923967763329,0.01500000000000001,0.004242677707225084,0,808
1750547462,542875338,10224,yellow,0.0,1.0,1.0,1.0,-0.05528813830399726,-0.6151536626744859,0.010000000000000009,-0.03543450651918588,-0.6188091220811046,0.01500000000000001,0.004242677707225084,0,808
1750547462,598175074,10225,yellow,0.0,1.0,1.0,1.0,-0.05378596798871772,-0.6142458368733343,0.010000000000000009,-0.035167659193661216,-0.6175230585227581,0.01500000000000001,0.00010989138536388054,0,805
1750547462,653750923,10226,yellow,0.0,1.0,1.0,1.0,-0.05285496506305705,-0.6139413327336787,0.010000000000000009,-0.034811639980656214,-0.6172876770978049,0.01500000000000001,0.00010989138536388054,0,805
1750547462,709413715,10227,yellow,0.0,1.0,1.0,1.0,-0.05225930787625381,-0.6139285542756384,0.010000000000000009,-0.035165944500986784,-0.6172231454237972,0.01500000000000001,0.00010989138536388054,0,805
1750547462,765424245,10228,yellow,0.0,1.0,1.0,1.0,-0.05166699486713886,-0.6136281989348105,0.010000000000000009,-0.0349958803595159,-0.6164612624543091,0.01500000000000001,-0.00273777823895216,0,803
1750547462,823004743,10229,yellow,0.0,1.0,1.0,1.0,-0.0504418576611333,-0.6127102870058851,0.010000000000000009,-0.034826917991651454,-0.6154106575701341,0.01500000000000001,-0.005639716051518917,0,801
1750547462,878253123,10230,yellow,0.0,1.0,1.0,1.0,-0.05011772729826911,-0.6123899701442896,0.010000000000000009,-0.034398444243522265,-0.6149082378831726,0.01500000000000001,-0.007105016615241766,0,800
1750547462,933397766,10231,yellow,0.0,1.0,1.0,1.0,-0.04953239537907389,-0.6124206837867511,0.010000000000000009,-0.034712394931381535,-0.6148625703813358,0.01500000000000001,-0.007105016615241766,0,800
1750547462,988227854,10232,yellow,0.0,1.0,1.0,1.0,-0.04859220814566487,-0.6130253712274905,0.010000000000000009,-0.034458564350152474,-0.6151768553793157,0.01500000000000001,-0.005639716051518917,0,801
1750547463,45297917,10233,yellow,0.0,1.0,1.0,1.0,-0.04768537228493766,-0.613025022702167,0.010000000000000009,-0.03479560791276251,-0.6151114031932291,0.01500000000000001,-0.005639716051518917,0,801
1750547463,100458531,10234,yellow,0.0,1.0,1.0,1.0,-0.04739880741228128,-0.613032203927425,0.010000000000000009,-0.03480497724777114,-0.6154152384029427,0.01500000000000001,-0.005639716051518917,0,801
1750547463,156149276,10235,yellow,0.0,1.0,1.0,1.0,-0.047381498239250024,-0.6130341185599019,0.010000000000000009,-0.03482006016036714,-0.615420560404796,0.01500000000000001,-0.005639716051518917,0,801
1750547463,211736556,10236,yellow,0.0,1.0,1.0,1.0,-0.04801211674500005,-0.6130321718379547,0.010000000000000009,-0.03480449981138585,-0.6154212908475618,0.01500000000000001,-0.005639716051518917,0,801
1750547463,273203772,10237,yellow,0.0,1.0,1.0,1.0,-0.04798822155157233,-0.6130191299944809,0.010000000000000009,-0.03485360716458304,-0.615391246215991,0.01500000000000001,-0.005639716051518917,0,801
1750547463,330006771,10238,yellow,0.0,1.0,1.0,1.0,-0.047684082919015124,-0.6130365981566285,0.010000000000000009,-0.03441059354094247,-0.6151976936544319,0.01500000000000001,-0.005639716051518917,0,801
1750547463,386874171,10239,yellow,0.0,1.0,1.0,1.0,-0.047671044918709646,-0.6133224138126157,0.010000000000000009,-0.03489156904553635,-0.6156499746862195,0.01500000000000001,-0.004183120094239712,0,802
1750547463,442613448,10240,yellow,0.0,1.0,1.0,1.0,-0.04708089971397657,-0.616071988087072,0.010000000000000009,-0.035254405973540084,-0.618041059801934,0.01500000000000001,0.001507961074821651,0,806
1750547463,498331345,10241,yellow,0.0,1.0,1.0,1.0,-0.046166260723017424,-0.6163966453013086,0.010000000000000009,-0.03536958484456936,-0.6185748811146634,0.01500000000000001,0.0028861926402896643,0,807
1750547463,554062226,10242,yellow,0.0,1.0,1.0,1.0,-0.045269231109301575,-0.6169892060593349,0.010000000000000009,-0.035456259659184704,-0.6188160128496879,0.01500000000000001,0.004242677707225084,0,808
1750547463,609598760,10243,yellow,0.0,1.0,1.0,1.0,-0.04434035503021204,-0.6175966925427989,0.010000000000000009,-0.03518522925920717,-0.6193910903846858,0.01500000000000001,0.005575545132160187,0,809
1750547463,665836710,10244,yellow,0.0,1.0,1.0,1.0,-0.04404414168351705,-0.617608682474938,0.010000000000000009,-0.03549874036758903,-0.6190689293809826,0.01500000000000001,0.004242677707225084,0,808
1750547463,721756859,10245,yellow,0.0,1.0,1.0,1.0,-0.043421632216001135,-0.6169803734235624,0.010000000000000009,-0.035374993716088,-0.6182829979456228,0.01500000000000001,0.0028861926402896643,0,807
1750547463,778218031,10246,yellow,0.0,1.0,1.0,1.0,-0.043108951433049915,-0.6166875830931696,0.010000000000000009,-0.034965836382920425,-0.6180391541766594,0.01500000000000001,0.001507961074821651,0,806
1750547463,833773841,10247,yellow,0.0,1.0,1.0,1.0,-0.04248599349255004,-0.6163838064612086,0.010000000000000009,-0.034864963728412794,-0.6175247921206863,0.01500000000000001,0.00010989138536388054,0,805
1750547463,889670406,10248,yellow,0.0,1.0,1.0,1.0,-0.0409787824095123,-0.6166825329777625,0.010000000000000009,-0.03507954150352263,-0.6179265822692018,0.01500000000000001,0.001507961074821651,0,806
