sec,nanosec,position_x,position_y,position_z,orientation_r,orientation_p,orientation_y
1750783240,626488862,0.007927815960721472,0.0008643264475626244,0.004698823538008656,0.022438926124250826,-0.01901526840256995,0.00054512668739767
1750783240,681667642,0.007932056142142214,0.0008616662644919115,0.004706211199246968,0.0224349727616706,-0.019022094208851703,0.0005638502696087982
1750783240,735576120,0.007926152103915084,0.0008681541031734241,0.004699213463038532,0.022455589966449526,-0.019012928981387178,0.0005567166287552064
1750783240,790646219,0.00796123151543602,0.0008622333321918196,0.004703488715473325,0.02242568790784849,-0.019051665516345073,0.0005727680820807757
1750783240,845221677,0.007935677161954202,0.0008605151501065444,0.004702996349238375,0.02244765397107775,-0.019039836750763817,0.0005683152648201534
1750783240,899731032,0.007941391077111441,0.0008656344927012727,0.004719963577733188,0.0224154011109522,-0.018998907546183386,0.0005889545353891194
1750783240,954450889,0.007937899443779636,0.00086708739743524,0.004699292389117704,0.022437890021363323,-0.019033832657997962,0.0005417338549303357
1750783241,8866601,0.007939576138821895,0.0008573053064564462,0.004699643499737005,0.022434172603044852,-0.019029422157894604,0.0005534459334993001
1750783241,63218764,0.007934732582011925,0.0008547001896551665,0.004717462837383557,0.022405996217419996,-0.018985381935191725,0.0005960887038464046
1750783241,116440504,0.007951792968260422,0.0008634801628811806,0.004702041670006374,0.022428781111062425,-0.019052422685867265,0.0005721080807846706
1750783241,171727266,0.007950544039001084,0.0008435272349475165,0.004720469784287584,0.02237572081517316,-0.019023239987770113,0.0005587717406935391
1750783241,225218938,0.007937526887651751,0.0008778640398201532,0.004685548153866459,0.022475444989859074,-0.01904018381269057,0.0005407186104270916
1750783241,278351873,0.00793184052285762,0.0008607203205512892,0.004708653392301865,0.02243413089152324,-0.01900943808470812,0.000575735898840482
1750783241,333393579,0.007954346806746733,0.0008489197080210342,0.004714126139507169,0.022405319871870617,-0.01903207257451922,0.000592138008474942
1750783241,387888558,0.007932197862277647,0.0008612833700597511,0.004701759580932663,0.022431737839800736,-0.018997579978580204,0.0005612832595139894
1750783241,443661344,0.007936902108056094,0.0008734498171444338,0.004704491701339797,0.022441379157238837,-0.019030337653472396,0.0005602559162331249
1750783241,499402351,0.00794469306558137,0.0008609835854848091,0.004702170467593136,0.022442590365629525,-0.019030635513043404,0.0005485632946843292
1750783241,553268049,0.007940076178102724,0.0008388104402320407,0.00471908032900864,0.022380130044775244,-0.019000014830825585,0.0005709982401989125
1750783241,608740717,0.007938962737409898,0.0008674823922447672,0.004697482028290012,0.022454486733387784,-0.019021798338023865,0.0005635249673872633
1750783241,663674522,0.007942228231810046,0.0008363311319710132,0.0047177136595800695,0.02237638215452343,-0.01901998754875911,0.0005807750579577119
1750783241,718729884,0.007954890988368428,0.0008569024376637868,0.0047085135181789695,0.022420556720280926,-0.019038646662436154,0.0005984332285276991
1750783241,772844846,0.007934872534262331,0.0008746541798162477,0.004692573230688557,0.022452716149990247,-0.019008571248168016,0.0005724270704382337
1750783241,827267921,0.00797022954993417,0.0008695799370385116,0.0047010451400729125,0.02244176937541741,-0.0190701133320208,0.0005941867837514353
1750783241,881793617,0.007953481999083516,0.0008643261035964356,0.0046984976799107625,0.02244883004926768,-0.0190360309244455,0.0005911736138758221
1750783241,937741950,0.007939621716413332,0.0008644008595688479,0.004700072345084738,0.022438073265542587,-0.019022564506587125,0.0005724268990404228
1750783241,992423115,0.007958218141612065,0.0008540434670072372,0.004702396103503204,0.022421773731418543,-0.019058470543752204,0.0005773992533291382
1750783242,48145107,0.007930682387569589,0.0008602388983447451,0.00470839548158436,0.0224302435190784,-0.019028980933650574,0.0005533235465325272
1750783242,104990790,0.00793133880440091,0.0008741398983619364,0.004699902628284569,0.022456319267198606,-0.01900578446765122,0.0005687356024307623
1750783242,161268335,0.00794720965926881,0.0008672715984492374,0.004686931362781532,0.02244923673517564,-0.019048860094760034,0.0005835704347174776
1750783242,215619176,0.007928542997161468,0.0008632676250963645,0.00469936404439153,0.02244514709345835,-0.019009496242476498,0.0005794124573842516
1750783242,269260818,0.007923720713707706,0.0008662169697644106,0.004693760600374297,0.02244959629946095,-0.019024500649566845,0.0005447942816296982
1750783242,322879266,0.007931534895932638,0.0008629373816512187,0.004708025752887146,0.022434666752189275,-0.01900221964691773,0.0005760914073051106
1750783242,376696374,0.008121156755592995,0.0006494431593495609,0.0015062051191271908,-0.12049419380203061,-0.0033067957840335893,-0.001991912828357846
1750783242,430433373,0.007921159904992724,0.000929335858545044,0.005654438812292217,0.016582783231736224,-0.0184226096173008,0.0005281347027634477
1750783242,484579833,0.007951177210102058,0.0008698069242395468,0.004943914036835251,0.022173320615592476,-0.01900703180840324,0.0006236775745798416
1750783242,536711065,0.007960804911409144,0.0008616922118418469,0.004695835700014028,0.022421524951452942,-0.019044561195630694,0.0005946417989665925
1750783242,590580320,0.007930264963648119,0.0008588067767594243,0.004693015909047027,0.022437941418867437,-0.01904703526515017,0.0005597922234590515
1750783242,647067034,0.00794690293359561,0.0008649787725444336,0.0046935152438838945,0.022442581766091096,-0.01904242216864427,0.0005873175755113265
1750783242,704037479,0.007961758846594877,0.0008686365386242345,0.004692071732961711,0.022453366253961732,-0.019048819101755043,0.0005602992742544492
1750783242,759261515,0.007947657605330623,0.0008491566779279536,0.00470170202530229,0.02243407672149366,-0.01905305588208095,0.0005495692313046887
1750783242,818922726,0.007962258423101977,0.00085987836940149,0.004687630963966016,0.02244818060028873,-0.019059393108922462,0.0005755380925559911
1750783242,872917845,0.0079477632811819,0.0008474747204150201,0.004704607420848161,0.022397447608220544,-0.019054448303070126,0.0005655794127756176
1750783242,931248811,0.007930522044652132,0.0008726822374952592,0.00468755444942176,0.022478244145693327,-0.01902592334006048,0.0005561315265903838
1750783242,984976102,0.007942447958588623,0.0008682046370402929,0.004685414461432391,0.02246521777512947,-0.019027082952477237,0.000572157122157831
1750783243,38995636,0.007949680506069541,0.0008580154478747826,0.004700450574660009,0.02243163234253905,-0.01904349461913868,0.0005605284948229199
1750783243,92748505,0.007949546105854292,0.0008797480190703144,0.004694732763611875,0.022463028185719908,-0.019042247402400125,0.0006092811892884891
1750783243,147218948,0.0079559132407531,0.0008836679329217167,0.004683524029285235,0.022484100240060298,-0.01903400102449404,0.0005821408454605246
1750783243,200437142,0.00793325516770512,0.0008367763722405552,0.004718725634337062,0.022381163024113433,-0.019012760007194096,0.00055145390756196
1750783243,252974770,0.007960172642498355,0.0008560242013524455,0.004706308662714931,0.022416050343117104,-0.019062625335920735,0.000596128512802812
1750783243,306752835,0.007946880668995182,0.0008745640038088087,0.004697473468209035,0.022451434279751964,-0.019068475223390724,0.0005642410005057639
1750783243,360704033,0.007947947287571963,0.0008793720728038634,0.00468000699821719,0.02247286813031596,-0.019059327307403562,0.0005285950472484462
1750783243,414329484,0.008013745727309445,0.0005858158900604593,0.003346291945745039,0.060314300345930286,-0.0656786238640219,-0.0015104773734558492
1750783243,467005630,0.007916685971737898,0.0009519363157879379,0.005092225647241155,0.02400655067958918,-0.020931670909724698,0.0005729393270405454
1750783243,521314152,0.007936331533246674,0.0008671887500776299,0.004820941163096559,0.022464181530686633,-0.019113573420280527,0.0005742344247002904
1750783243,576053196,0.007944295381950454,0.0008545403971664811,0.004712718611622202,0.022408456427449465,-0.019012923664189607,0.0005753322177275942
1750783243,630813378,0.007945881519095525,0.0008399811384089961,0.004707213690149814,0.022381691237620474,-0.019040503066889647,0.0005198214107294801
1750783243,685037774,0.007936196102613612,0.0008518531016320496,0.0047014256474307015,0.02242401944371413,-0.019044112682398362,0.0005348008039148498
1750783243,739028095,0.007948916463560128,0.0008690087279373815,0.004703267288096169,0.022445135945273524,-0.019052064303170635,0.0005867632874466972
1750783243,793172171,0.007954674345101616,0.0008426954894462657,0.00470879729278334,0.022399204492023705,-0.019063401014802306,0.0005691570316701672
1750783243,847650259,0.007951803356563945,0.0008733086786264499,0.0046980060915667865,0.022473052063629942,-0.019032395898610277,0.0005939276859666109
1750783243,902032579,0.00791893155759777,0.0008650946141225413,0.004693064293360916,0.022451095194300344,-0.019017316899672787,0.0005296306129349178
1750783243,955551873,0.007930418187369163,0.0008573729437865163,0.0047128410496279916,0.02242973676876548,-0.019052634532630286,0.0005409659512372652
1750783244,8866015,0.007933858647091292,0.0008684520980991595,0.004691740830179092,0.022465058833620752,-0.019010664521080356,0.000572127273632107
1750783244,62059453,0.007961618749585106,0.0008809593608148925,0.00469338391906704,0.022462486373350594,-0.01908130408016473,0.0005707430099174682
1750783244,114975234,0.007923961090127822,0.0008811636108213561,0.004689706018245643,0.022484413562264452,-0.01900668408547901,0.0005597551278863269
1750783244,168235677,0.007933322363340399,0.0008784928170578743,0.004704237316712712,0.02246925534591121,-0.01901137712560308,0.0005716470792629207
1750783244,221624218,0.007950008381282646,0.0008573091507489972,0.004699668017214165,0.02243437249974064,-0.01904950952080431,0.0005410636411985574
1750783244,275396252,0.007944892831206717,0.000868852895425154,0.004707209116477151,0.022426067513564005,-0.01903212574033919,0.000572452253647467
1750783244,329475478,0.007948053332850077,0.0008551356260678711,0.0047098743975139135,0.022421133575426216,-0.019043466974539625,0.0005449179619975934
1750783244,385030580,0.007959251497352764,0.000870650276330931,0.004693172404209023,0.02245749034448809,-0.019073190897414438,0.0005712272290074212
