sec,nanosec,frame_num,pusher_name,color_r,color_g,color_b,color_a,loc_x,loc_y,loc_z,nearest_x,nearest_y,nearest_z,kappa,object_index,local_contour_index
1750782417,622649124,5642,yellow,0.0,1.0,1.0,1.0,0.15478922886596513,-0.5755078577923326,0.010000000000000009,0.15487340067827637,-0.5713382570184792,0.015000000000433129,-0.0007300134166143835,0,324
1750782417,679797383,5643,yellow,0.0,1.0,1.0,1.0,0.15385966865558,-0.5700051729496536,0.010000000000000009,0.15394281575777782,-0.5704536041896282,0.015000000000433127,-0.0006863350863568485,0,321
1750782417,736031991,5644,yellow,0.0,1.0,1.0,1.0,0.1509413919208179,-0.5632480338238054,0.010000000000000009,0.15101188372271976,-0.5647024439479289,0.015000000000433129,-0.0005840146914124489,0,314
1750782417,791349559,5645,yellow,0.0,1.0,1.0,1.0,0.1500171862794506,-0.559049972700182,0.010000000000000009,0.15010147930713422,-0.5582483609857779,0.015000000000433129,-0.000569355150219053,0,313
1750782417,845001447,5646,yellow,0.0,1.0,1.0,1.0,0.14905491978646168,-0.549053072538082,0.010000000000000009,0.14837911372059634,-0.5450420723864053,0.015000000000433129,0.0002636746212374419,0,667
1750782417,900925032,5647,yellow,0.0,1.0,1.0,1.0,0.14650653165034055,-0.5396659118034592,0.010000000000000009,0.14506260774243607,-0.5358181574525849,0.015000000000433129,0.0002569467469584197,0,668
1750782417,956789455,5648,yellow,0.0,1.0,1.0,1.0,0.14685793981065332,-0.5335323249685312,0.010000000000000009,0.14672837071764697,-0.5331751840926162,0.015000000000433127,-0.0006425495957955718,0,318
1750782418,11251423,5649,yellow,0.0,1.0,1.0,1.0,0.1452497375147361,-0.5247634545251435,0.010000000000000009,0.14666262332142996,-0.5276292490416157,0.015000000000433129,-0.0007154663326218724,0,323
1750782418,64544006,5650,yellow,0.0,1.0,1.0,1.0,0.1572571240493406,-0.5221645664677956,0.010000000000000009,0.1515583401450609,-0.5139548161196289,0.015000000000433129,-0.0010888507822528481,0,349
1750782418,119360746,5651,yellow,0.0,1.0,1.0,1.0,0.16506230222254992,-0.5292721655405942,0.010000000000000009,0.1813777998183285,-0.5191663805111713,0.015000000000433129,0.0013555585173889995,0,447
1750782418,856341957,5664,yellow,0.0,1.0,1.0,1.0,0.05442804370854623,-0.5915423522727637,0.010000000000000009,0.0508154224737174,-0.5864238352852549,0.015000000000433129,0.0008207503124140203,0,57
1750782418,910695459,5665,yellow,0.0,1.0,1.0,1.0,0.06151841251657861,-0.5963659064424036,0.010000000000000009,0.05306038214230094,-0.5851251250897266,0.015000000000433129,2.9342920242925175e-05,0,63
1750782418,964871589,5666,yellow,0.0,1.0,1.0,1.0,0.0647220602155989,-0.5976283281958705,0.010000000000000009,0.0542443217431917,-0.5838715607415299,0.015000000000433129,1.1928742424061056e-05,0,67
1750782419,21313338,5667,yellow,0.0,1.0,1.0,1.0,0.0685461848841489,-0.597651438869834,0.010000000000000009,0.056770502688166136,-0.5819740130572061,0.015000000000433129,-2.2908163373358548e-05,0,75
1750782419,75845725,5668,yellow,0.0,1.0,1.0,1.0,0.07211387104458189,-0.5989206809977562,0.010000000000000009,0.05843848502801728,-0.5807062847430623,0.015000000000433129,-4.4682321458822116e-05,0,80
1750782419,130606901,5669,yellow,0.0,1.0,1.0,1.0,0.07274598649212685,-0.5986235935956422,0.010000000000000009,0.0589963479699749,-0.580262508398397,0.015000000000433129,-4.9036894779419526e-05,0,81
1750782419,186196098,5670,yellow,0.0,1.0,1.0,1.0,0.07465723986841881,-0.5989203103690303,0.010000000000000009,0.06000608469182861,-0.5795179037204047,0.015000000000433127,-6.209965067682788e-05,0,84
1750782419,239195863,5671,yellow,0.0,1.0,1.0,1.0,0.07017653390453435,-0.5941303851498161,0.010000000000000009,0.05930333554537351,-0.5800080532981772,0.015000000000433129,-5.339132621884346e-05,0,82
1750782419,293151659,5672,yellow,0.0,1.0,1.0,1.0,0.06343363578817102,-0.589955134952854,0.010000000000000009,0.057289392911916606,-0.5815642074973071,0.015000000000433129,-2.726308230194263e-05,0,76
1750782419,347031162,5673,yellow,0.0,1.0,1.0,1.0,0.04603134160987003,-0.5780706149170883,0.010000000000000009,0.04653443901233202,-0.5788417826935457,0.015000000000433129,-0.0012322296388447285,0,921
1750782419,400421719,5674,yellow,0.0,1.0,1.0,1.0,0.03863928993701372,-0.5687678849052749,0.010000000000000009,0.046157576192290536,-0.5790905790028236,0.015000000000433129,-0.0012664517853409052,0,922
1750782419,453983296,5675,yellow,0.0,1.0,1.0,1.0,0.04220217228574114,-0.5668368536095859,0.010000000000000009,0.04957733351429017,-0.5765568657736344,0.015000000000433127,-0.0009124868083745241,0,912
1750782419,507715042,5676,yellow,0.0,1.0,1.0,1.0,0.05277365369195859,-0.5684266938983331,0.010000000000000009,0.05539127866749345,-0.5722024360698735,0.015000000000433127,-0.0002678188611753285,0,895
1750782419,562071449,5677,yellow,0.0,1.0,1.0,1.0,0.054731660132289695,-0.5693788482700668,0.010000000000000009,0.0563726331816171,-0.5714192984038894,0.015000000000433129,-0.00015124218771234155,0,892
1750782419,616588698,5678,yellow,0.0,1.0,1.0,1.0,0.05826733107540924,-0.5745152109465683,0.010000000000000009,0.05662246769888871,-0.5724751138821164,0.015000000000433129,-0.0001901321520563215,0,893
1750782419,670013078,5679,yellow,0.0,1.0,1.0,1.0,0.06371913603835624,-0.5832120853871612,0.010000000000000009,0.0661445222639497,-0.5858388413148614,0.015000000000433129,-6.645348912570626e-05,0,85
